age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
58,5,343957,13,1,13,2,1,1,0,0,50,40,0
63,1,247986,15,3,1,1,1,1,0,0,30,40,1
50,5,238959,13,3,13,1,1,1,99999,0,60,1,1
59,5,159048,9,1,9,2,1,0,0,0,40,40,0
46,5,423222,13,3,5,1,1,1,7688,0,40,40,1
30,5,89735,11,3,11,1,1,1,0,0,40,40,1
28,5,31778,13,5,7,4,1,1,0,0,40,40,0
51,1,157327,3,3,1,1,0,1,0,0,8,40,0
47,5,233511,14,1,13,2,1,1,27828,0,60,40,1
30,5,327112,13,1,13,2,1,1,0,1564,40,40,1
34,5,236543,9,5,4,4,1,1,0,0,40,40,0
51,8,194475,10,1,11,2,1,0,0,0,40,40,0
41,5,303510,9,3,5,1,1,1,0,0,40,40,0
57,5,171242,10,3,11,1,1,1,0,0,40,40,1
28,7,39388,11,3,6,1,1,1,0,0,60,40,0
62,3,197218,9,7,9,2,1,0,0,0,18,40,0
22,8,151991,10,5,14,4,1,1,0,0,20,40,0
38,5,374524,13,3,11,1,1,1,0,0,40,40,1
34,1,267352,7,5,1,2,1,1,0,0,30,40,0
45,3,364563,9,3,15,1,1,1,0,0,40,40,1
37,5,186035,12,3,4,1,1,1,0,0,55,40,0
21,5,47541,9,1,8,3,1,1,0,0,40,40,0
49,5,151107,9,5,4,2,0,1,0,0,40,40,0
24,5,500509,9,5,9,4,0,1,0,0,40,40,0
47,5,138107,13,1,5,2,1,1,0,2258,40,40,1
20,2,225515,10,5,14,4,1,0,0,0,24,40,0
27,5,153291,15,3,11,6,1,0,0,0,50,40,1
40,5,169885,9,6,9,2,1,0,0,0,40,40,0
19,1,112780,10,5,1,4,1,0,0,0,30,40,0
31,3,175778,13,1,11,2,1,0,0,0,40,40,0
43,5,55213,9,3,8,1,1,1,0,1977,52,40,1
48,5,38950,13,3,5,1,1,1,15024,0,50,40,1
64,7,65991,9,3,6,1,1,1,7298,0,45,40,1
39,5,174330,9,6,4,5,1,1,0,0,40,40,0
50,5,35224,9,3,4,1,1,1,0,0,40,40,0
52,5,175622,11,1,9,5,1,0,0,0,40,40,0
44,5,164678,14,3,11,6,1,0,0,0,45,40,0
50,1,87263,9,3,1,1,1,1,0,0,55,40,1
54,5,163671,9,3,15,1,1,1,0,1887,65,40,1
17,7,181317,6,5,6,4,1,1,0,0,35,40,0
33,2,177945,9,3,2,1,0,1,0,0,40,40,0
28,5,47168,6,5,8,4,1,0,0,0,40,40,0
39,7,190023,13,3,13,1,1,1,0,0,60,40,0
33,5,168782,11,5,4,5,1,1,0,0,40,40,0
59,5,175290,4,5,9,3,1,1,0,0,32,40,0
74,5,145463,2,7,10,2,0,0,0,0,15,40,0
54,5,159755,10,3,12,1,1,1,0,0,40,40,1
31,5,113364,12,3,8,1,1,1,0,0,55,40,0
31,5,487742,10,6,13,5,1,0,0,0,40,40,0
20,5,304710,10,5,13,4,0,0,0,0,20,40,0
54,3,185846,14,3,11,1,1,1,0,1977,40,40,1
42,5,212894,11,3,2,1,1,1,2407,0,40,40,0
57,7,315460,15,3,11,1,1,1,0,0,36,40,0
49,5,135643,9,7,4,5,0,0,0,0,40,36,0
40,5,220977,16,3,5,1,0,1,3103,0,40,20,1
19,1,117444,9,5,1,4,1,1,0,0,30,40,0
38,5,202683,9,5,2,2,1,1,0,0,40,40,0
39,5,164866,9,3,8,1,1,1,0,0,42,40,1
43,5,191814,12,3,13,1,1,1,7688,0,50,40,1
32,1,227160,10,1,1,2,1,1,0,0,40,40,0
57,5,158077,13,3,13,6,1,0,0,0,40,40,0
38,5,191103,15,3,11,1,1,1,0,0,99,40,1
25,5,193701,13,5,9,2,1,0,0,0,38,40,0
40,5,143046,13,5,11,2,1,0,0,0,45,40,0
34,5,206297,13,3,5,1,1,1,0,0,48,40,1
35,7,188563,9,1,6,4,1,1,0,0,50,40,0
53,5,35102,10,1,2,2,1,0,0,0,34,40,0
21,5,203055,10,5,8,5,1,1,0,0,40,40,0
43,5,309932,13,3,4,1,1,1,0,0,40,40,0
43,7,243432,9,3,4,1,1,1,0,0,60,40,0
22,5,177107,11,5,11,5,0,0,0,0,35,40,0
64,7,113929,9,3,13,1,1,1,0,0,35,40,0
19,1,291509,8,5,1,4,1,1,0,0,28,40,0
40,5,222011,14,5,11,2,1,0,3325,0,40,40,0
34,5,186824,9,3,7,1,1,1,0,0,70,40,0
46,5,192768,9,3,2,6,1,0,0,0,40,40,0
35,5,234962,9,5,8,3,1,1,0,0,40,27,0
32,5,83253,10,3,15,1,1,1,0,0,60,40,0
26,5,248990,10,5,4,4,1,1,0,0,40,40,0
25,5,346159,9,5,4,2,1,1,0,0,40,40,0
55,5,272656,13,3,14,1,1,1,0,0,55,40,1
22,5,60552,10,5,13,4,1,0,0,0,40,40,0
29,8,33798,10,1,2,4,1,1,0,0,20,40,0
38,7,112158,9,3,5,1,1,1,0,0,99,40,0
55,5,200992,10,7,9,2,1,0,0,0,35,40,0
26,5,98155,9,3,5,1,1,1,0,0,40,40,0
34,6,79586,13,5,11,2,0,1,0,0,60,40,0
25,8,143062,9,5,2,4,1,0,0,0,40,40,0
39,5,101146,9,1,11,2,1,0,4650,0,40,40,0
18,1,284450,7,5,1,4,1,1,0,0,25,40,0
58,8,159021,5,3,6,1,1,1,0,0,40,40,0
34,3,353270,11,5,4,4,1,0,0,0,40,40,0
29,7,162312,10,5,5,4,0,1,0,0,45,36,0
49,8,231961,16,1,11,5,1,1,0,0,50,40,1
38,5,181943,13,5,2,2,1,0,0,0,35,40,0
21,5,163595,10,5,9,4,1,1,0,0,35,40,0
28,5,130856,13,3,11,1,1,1,0,0,40,40,1
42,5,208875,10,3,5,6,1,0,0,0,40,9,1
29,7,58744,12,5,9,4,1,1,0,0,60,40,0
48,5,116641,9,1,2,5,1,0,0,0,45,40,0
40,5,69333,13,3,6,1,1,1,0,0,40,40,0
36,5,320811,10,3,4,1,1,1,0,0,40,40,1
34,5,197886,13,3,13,1,1,1,0,0,60,40,1
57,7,253914,2,3,13,1,1,1,0,0,35,27,0
24,5,89154,5,5,9,2,1,1,0,0,40,9,0
32,5,372317,5,6,9,5,1,0,0,0,23,27,0
18,7,296090,9,5,13,4,1,1,0,0,48,1,0
39,5,192614,9,3,15,1,1,1,0,0,56,40,0
39,5,403489,7,1,15,4,1,1,0,0,40,40,0
18,5,169652,7,5,9,4,1,0,0,0,12,40,0
20,5,217467,10,5,4,4,1,1,0,0,40,40,0
27,1,162104,5,5,1,4,1,0,0,0,40,40,0
54,5,175912,6,3,15,1,1,1,0,0,40,40,0
40,7,179533,9,3,15,1,1,1,0,0,75,40,1
27,5,149624,10,3,2,1,1,1,0,0,30,40,0
27,5,289147,9,5,8,4,1,0,0,0,40,40,0
43,2,347720,13,5,14,2,1,1,0,0,50,40,0
22,5,406978,13,5,5,3,1,0,0,0,40,40,0
17,5,193199,7,5,13,5,1,0,0,0,12,32,0
37,6,163998,12,3,13,1,1,1,0,0,50,40,1
49,5,173115,6,6,5,2,0,1,4416,0,99,40,0
33,5,333701,11,5,9,5,0,1,0,0,40,40,0
21,8,48121,10,5,5,4,1,1,0,1602,10,40,0
45,5,186256,9,1,4,2,1,1,0,0,40,40,0
33,5,104525,9,3,7,1,1,1,0,0,40,40,0
25,5,104097,13,3,4,1,1,1,2829,0,60,40,0
71,5,212806,9,3,13,1,1,1,0,0,36,40,0
23,3,203353,13,5,11,4,1,0,0,0,45,40,0
41,5,130126,15,3,11,1,1,1,0,0,80,40,1
21,1,270043,6,5,1,5,1,0,0,0,30,40,0
47,5,218435,9,4,13,5,1,0,0,0,20,6,0
30,5,154120,13,5,13,2,1,1,0,0,65,40,0
40,5,193537,10,3,2,6,1,0,0,0,40,7,0
44,5,84535,10,1,13,5,1,0,0,0,48,40,0
50,5,150999,14,3,11,1,1,1,0,1977,40,40,1
31,8,157673,9,3,6,1,1,1,0,0,40,40,0
68,5,217424,9,3,12,1,1,1,0,0,24,40,0
45,5,358886,8,3,2,1,1,1,2407,0,50,40,0
38,5,186191,13,5,11,4,1,1,0,0,40,40,0
78,6,212660,7,3,5,1,1,1,0,0,10,40,0
31,6,31740,11,3,6,1,1,1,0,0,55,40,0
39,5,498785,9,1,2,2,1,1,0,0,40,40,0
36,7,35945,4,3,8,1,1,1,7298,0,45,40,1
46,3,162566,14,1,11,5,1,0,0,0,50,3,0
30,5,118861,10,3,2,1,0,1,0,0,50,40,1
34,5,206609,10,5,13,5,1,1,0,0,35,40,0
30,2,423064,9,6,2,3,0,1,0,0,35,40,0
47,5,191957,13,3,13,1,0,1,0,0,40,40,1
40,5,223934,10,3,2,6,1,0,0,0,17,40,1
62,1,129246,9,3,1,1,1,1,0,0,40,40,0
44,7,195486,9,3,13,1,0,1,0,0,70,24,0
40,5,114580,9,1,4,3,1,0,0,0,40,41,0
20,5,119215,10,5,15,4,1,1,0,0,40,40,0
45,5,240554,13,3,5,1,1,1,0,0,40,40,1
55,5,199067,13,3,5,1,1,1,15024,0,42,40,1
51,5,144084,9,5,8,4,1,0,0,0,40,40,0
38,5,358682,10,3,7,1,1,1,0,0,40,40,0
49,3,59612,14,3,11,1,1,1,0,0,40,40,1
49,8,391585,13,3,5,1,1,1,15024,0,40,40,1
30,3,101345,9,6,9,5,1,0,0,0,26,40,0
20,5,117618,10,5,5,4,1,1,0,0,40,40,0
34,5,231238,5,6,6,5,0,1,0,0,40,40,0
42,3,143046,9,7,15,5,1,0,0,0,40,40,0
46,5,326857,14,3,13,1,1,1,0,2415,65,40,1
43,5,203642,13,5,11,2,1,0,0,0,40,40,1
62,5,88579,9,5,2,2,1,0,0,0,38,40,0
21,5,240517,10,5,8,4,1,0,0,0,70,40,0
58,3,156649,2,7,7,5,0,1,0,0,40,40,0
30,5,143392,13,3,2,6,1,0,0,0,40,40,0
37,5,365465,9,6,4,5,1,1,0,0,70,31,0
22,8,264710,13,5,14,4,1,0,0,0,40,40,0
64,8,223830,5,5,2,2,1,0,0,0,38,40,0
42,5,154374,9,3,15,1,1,1,0,0,50,40,1
43,8,242521,9,3,4,1,1,1,0,0,40,40,0
34,5,124569,10,1,2,2,1,0,0,0,40,40,0
25,5,209230,9,5,9,4,1,0,0,0,6,40,0
21,5,162228,10,5,2,4,1,1,0,0,40,40,0
45,2,60267,9,3,2,1,1,1,0,0,40,40,1
55,7,76901,12,3,5,1,1,1,0,0,55,40,1
24,5,137876,9,5,4,4,1,1,0,0,50,40,0
70,7,347910,10,3,5,1,1,1,0,0,35,40,0
27,3,138917,13,5,11,2,1,1,0,0,35,40,0
34,5,532379,10,3,4,1,1,1,0,0,40,40,0
57,5,31532,13,3,15,1,1,1,0,0,40,40,0
37,7,30973,9,3,5,1,1,1,0,0,40,40,0
52,5,117295,2,3,5,1,1,1,0,0,50,40,1
32,5,295282,9,3,4,1,1,1,0,0,48,40,0
42,5,190786,11,3,4,1,1,1,0,0,40,40,0
24,5,246207,13,5,8,4,0,0,0,0,40,40,0
50,5,130780,9,3,7,1,0,1,0,0,40,40,0
36,5,186212,12,3,4,1,1,1,0,0,50,40,0
42,5,175526,9,3,8,1,1,1,0,0,40,40,0
40,5,207025,9,5,2,2,1,0,6849,0,38,40,0
39,2,82622,13,5,2,2,1,1,0,0,45,40,0
51,5,199688,13,3,5,1,1,1,0,1977,60,1,1
38,8,318886,13,3,12,1,0,1,0,0,52,40,0
18,5,256005,9,5,9,4,1,1,0,0,40,40,0
63,7,217715,3,5,13,2,1,0,0,0,3,40,0
50,5,205803,14,3,13,1,1,1,15024,0,40,40,1
82,7,240491,9,3,4,1,1,1,0,0,40,6,0
33,5,154120,9,1,7,4,1,1,0,0,45,40,0
37,5,69251,10,3,15,1,0,1,0,0,40,40,0
24,5,333505,9,4,15,4,1,1,0,0,40,30,0
31,5,168521,13,5,5,5,1,0,0,0,50,40,0
59,5,193568,9,1,8,4,1,0,0,0,40,40,0
18,5,426895,8,5,6,4,1,1,0,0,55,40,0
47,7,131826,10,3,13,1,1,1,0,0,40,40,0
48,5,79646,7,3,6,1,1,1,0,0,50,40,0
27,5,167031,13,5,11,5,0,0,0,0,33,40,0
34,5,73199,7,5,9,4,0,1,0,0,40,31,0
50,5,114056,11,3,12,1,1,1,0,0,84,40,0
57,7,110417,10,3,6,1,1,1,0,0,75,40,0
60,5,33266,9,3,12,1,1,1,0,0,40,40,0
39,5,154410,9,3,2,1,1,1,0,0,40,40,1
56,1,154537,10,1,1,5,1,0,0,0,50,40,1
18,5,27780,9,5,13,4,1,0,0,0,25,40,0
26,5,142914,12,3,11,6,1,0,0,0,75,40,0
37,5,190987,10,3,13,6,1,0,7298,0,40,40,1
20,5,314422,9,5,13,4,1,0,0,0,30,40,0
29,3,273771,14,5,11,2,1,1,0,0,45,40,0
30,5,175083,9,1,15,2,1,1,0,0,52,40,0
21,5,63665,10,5,9,4,1,1,0,0,15,40,0
24,3,193416,10,5,12,4,1,0,0,0,40,40,0
51,5,74275,9,3,8,1,1,1,0,0,40,40,0
31,5,122609,9,1,2,5,1,0,0,0,40,40,0
45,5,225456,13,3,11,1,1,1,0,1977,40,40,1
36,3,116892,10,3,4,1,1,1,0,0,40,40,0
29,5,196971,13,5,11,4,1,0,0,0,72,40,0
20,5,105312,9,5,13,2,1,0,0,0,35,40,0
46,5,108699,10,7,2,2,1,0,0,0,60,40,0
44,5,171615,9,3,15,1,1,1,0,0,45,40,0
39,5,388023,9,1,5,2,1,0,0,0,38,40,0
39,5,181553,13,1,5,2,1,1,0,0,55,40,0
45,5,170850,9,3,8,1,1,1,0,0,44,40,1
28,5,187479,10,3,5,1,1,1,0,0,55,40,0
44,5,277720,10,3,2,6,1,0,0,0,35,40,0
48,3,493862,9,3,5,1,0,1,7298,0,38,40,1
27,5,220754,9,5,2,2,1,0,0,0,70,40,0
34,7,209768,9,3,5,1,1,1,0,0,40,40,0
35,5,93225,9,3,4,1,1,1,0,0,40,40,0
28,2,341709,9,5,4,2,1,1,0,0,40,40,0
25,5,236242,15,5,11,2,1,0,0,0,30,40,0
21,5,121889,10,5,13,4,0,0,0,0,20,40,0
18,5,318190,7,5,9,4,1,1,0,0,15,40,0
63,7,111306,4,7,6,5,1,0,0,0,10,40,0
18,5,198614,7,5,13,4,0,0,0,0,8,40,0
32,5,193231,9,3,4,1,1,1,0,0,40,40,0
25,1,104614,7,5,1,5,1,0,0,0,40,40,0
19,5,172368,7,5,15,4,1,1,0,0,20,40,0
23,5,60331,10,5,15,2,1,1,0,0,60,40,0
38,5,154568,14,3,5,1,0,1,0,0,40,1,0
36,5,192939,14,3,11,1,1,1,0,1977,60,40,1
43,5,138184,9,1,9,2,0,0,0,1762,35,40,0
45,5,238567,13,3,5,1,1,1,0,0,40,10,1
30,5,208068,9,3,4,1,0,1,0,0,40,27,0
46,5,181810,9,3,4,1,0,1,4064,0,40,40,0
24,2,283918,10,1,2,5,0,0,0,0,25,40,0
42,5,107276,10,5,5,2,1,0,0,2444,40,40,1
23,5,37783,10,5,13,4,1,0,0,0,40,40,0
27,5,263552,9,5,2,2,1,1,0,0,50,40,0
48,5,255439,10,5,7,2,1,1,0,0,40,40,0
31,6,344275,9,5,4,2,1,1,0,0,44,40,0
31,5,70568,2,5,9,3,1,0,0,0,25,9,0
18,5,127827,8,5,13,4,1,0,0,0,25,40,0
36,5,185203,9,5,13,2,1,0,0,0,40,40,0
58,5,123436,13,3,5,1,1,1,7688,0,50,40,1
51,7,136322,9,3,6,1,1,1,0,1579,40,40,0
22,5,187052,9,5,2,4,1,0,0,0,40,40,0
72,5,177769,6,3,13,1,1,1,0,0,15,40,0
61,5,68268,6,3,6,1,1,1,0,0,55,40,0
42,5,424855,10,3,8,1,1,1,3908,0,40,40,0
37,2,81853,9,1,11,5,0,0,0,0,40,1,0
30,6,153549,9,3,5,1,1,1,0,0,50,40,1
40,5,271393,12,1,5,2,1,0,0,0,40,40,0
20,5,198148,9,5,2,4,1,1,0,0,40,40,0
65,5,469602,13,3,13,1,1,1,0,0,15,40,0
36,5,163290,10,1,13,5,1,0,0,0,40,40,0
37,5,295949,9,5,8,2,1,1,0,0,40,40,0
33,7,125279,10,3,13,1,1,1,0,0,60,40,0
64,3,182866,9,7,9,5,1,0,0,0,40,40,0
61,7,111563,13,3,6,1,1,1,0,0,20,40,1
38,5,34173,13,5,13,5,1,0,0,0,45,40,0
27,5,183627,13,3,5,1,1,1,0,1977,50,40,1
24,5,197757,13,5,11,4,0,0,0,0,40,31,0
39,5,98941,13,5,11,2,1,1,0,0,40,40,1
44,5,205474,13,3,13,1,1,1,0,0,40,40,1
47,5,206659,10,1,2,3,1,0,0,0,40,40,0
73,1,191394,15,3,1,1,1,1,0,0,40,40,0
66,5,244661,13,3,2,1,0,1,0,0,40,31,0
53,5,47396,10,3,2,1,1,1,0,0,50,40,1
43,8,270721,13,3,5,1,1,1,0,0,55,40,1
57,8,32694,16,3,11,1,1,1,0,0,40,40,1
44,5,171256,12,1,8,4,1,0,0,0,45,40,0
59,5,169982,13,3,5,1,1,1,0,2002,50,40,0
52,7,217210,9,7,9,3,0,0,0,0,40,40,0
46,5,218329,10,5,4,4,1,1,0,0,40,40,0
20,5,386643,10,5,9,4,1,0,0,0,40,40,0
37,2,125933,9,3,2,1,1,1,0,0,40,40,1
41,7,155767,10,3,5,1,1,1,0,0,50,40,0
39,2,432555,9,3,2,1,0,1,0,1628,40,40,0
30,5,54929,9,3,13,1,1,1,0,0,55,40,0
59,5,162136,10,1,8,2,1,1,0,0,56,40,0
22,5,256504,13,5,2,4,1,0,0,0,40,40,0
40,5,162098,9,1,2,5,1,0,0,0,30,40,0
39,7,103110,13,3,11,1,1,1,0,0,50,40,0
24,5,227610,6,1,7,5,1,0,0,0,58,40,0
63,5,176696,9,3,4,1,1,1,0,0,40,40,1
51,5,220019,12,1,11,2,1,0,0,0,40,40,0
34,6,242984,13,5,5,2,1,1,0,0,50,40,0
38,5,187847,11,3,5,1,1,1,0,0,50,40,1
17,5,132636,7,5,13,4,1,0,0,0,15,40,0
20,5,108887,10,5,2,4,1,0,0,0,25,40,0
42,7,195897,9,3,4,1,1,1,0,0,40,40,0
41,5,112181,13,3,13,6,1,0,0,0,12,40,1
56,3,391926,9,3,5,1,1,1,0,0,40,40,0
17,5,195505,6,5,13,4,1,1,0,0,5,40,0
31,5,43819,13,3,11,6,1,0,7688,0,43,40,1
23,5,145389,10,3,13,6,1,0,0,0,40,40,0
33,1,186824,10,5,1,4,1,1,0,0,40,40,0
36,3,101833,13,6,11,2,1,1,0,0,40,40,0
37,5,82283,3,3,9,1,0,1,0,0,40,1,0
52,5,99602,9,6,4,4,0,0,0,0,40,40,0
28,5,213276,9,3,5,1,1,1,0,0,50,40,0
59,5,424468,9,3,4,1,1,1,0,0,40,1,0
30,5,176123,6,5,8,3,0,1,0,0,40,41,0
32,5,38797,11,5,4,2,1,1,0,0,40,40,0
30,5,101859,4,5,4,2,1,1,0,0,50,40,0
53,5,87158,9,3,4,1,0,1,0,0,40,40,0
54,7,205066,6,3,4,1,1,1,0,0,36,40,0
26,5,56929,13,5,5,2,0,1,0,0,50,1,0
34,5,25322,13,4,8,2,0,1,0,2339,40,1,0
31,5,87950,11,1,13,2,0,0,0,0,40,40,0
34,5,150154,9,5,2,4,1,1,0,0,40,40,0
58,5,142076,9,1,14,2,1,1,4787,0,39,40,1
30,8,112139,9,3,12,1,1,1,0,0,40,40,0
53,5,149217,9,3,4,1,1,1,0,0,40,34,0
27,5,189974,10,1,2,4,1,0,0,0,20,40,0
23,5,109199,3,3,7,1,1,1,0,0,40,27,0
24,5,190290,11,3,4,1,1,1,0,0,45,40,0
36,5,189404,13,3,13,1,1,1,0,1977,35,40,1
33,2,428271,9,1,2,5,0,0,0,0,35,40,0
22,8,134192,10,5,14,4,1,0,0,0,10,40,0
47,5,168211,9,3,4,1,1,1,0,0,44,40,0
34,5,277314,12,3,13,1,0,1,0,1902,50,40,1
44,2,316120,15,1,11,5,1,1,0,0,40,40,1
41,5,107276,11,5,11,2,1,0,0,0,45,40,0
45,1,112453,9,6,1,2,0,1,0,0,4,40,0
24,5,346909,9,3,4,1,1,1,0,0,44,27,0
65,1,105017,13,3,1,1,1,1,0,0,40,40,0
45,5,317360,13,1,11,5,1,0,0,0,50,40,0
23,5,189017,13,5,13,2,1,1,0,0,55,40,0
54,5,138179,9,3,8,1,1,1,0,0,40,40,0
40,5,299813,7,5,8,2,1,0,0,0,37,7,0
45,5,265083,3,1,10,5,1,0,0,0,35,27,0
50,5,185846,9,3,13,1,1,1,0,0,40,40,0
40,5,184655,12,5,9,3,1,1,0,0,25,40,0
24,5,200295,10,5,4,2,1,1,0,0,40,40,0
42,5,117319,9,3,4,1,1,1,0,1672,40,40,0
50,5,63000,10,3,13,1,1,1,0,0,60,40,1
58,7,106942,10,1,4,5,1,1,0,0,40,40,0
47,5,52795,10,3,8,1,1,1,0,0,46,40,0
37,5,51264,16,3,11,1,1,1,0,0,99,11,1
37,7,410919,9,5,4,4,1,1,0,0,35,40,0
22,5,105592,12,5,15,2,1,1,0,0,45,40,0
29,7,183151,9,3,15,1,1,1,0,0,48,40,0
45,5,209912,13,3,5,1,0,1,0,0,40,20,1
49,7,275845,10,3,5,1,1,1,0,0,60,40,0
44,3,241851,11,3,15,1,1,1,4386,0,40,40,1
72,5,89299,9,1,9,2,1,0,0,0,16,40,0
63,7,106648,9,3,9,1,1,1,0,0,12,40,0
26,5,58426,9,3,11,1,1,1,0,0,50,40,0
58,7,121912,11,3,4,1,1,1,0,0,42,40,0
40,5,170730,9,3,4,1,1,1,0,0,50,40,0
56,5,257555,10,3,13,1,1,1,0,0,40,40,0
55,7,51499,10,3,6,1,1,1,0,0,72,40,0
28,5,195000,13,5,13,3,1,0,0,0,45,40,0
57,5,108741,9,3,5,6,1,0,0,0,40,40,0
37,5,184964,14,1,5,2,1,1,0,0,45,40,1
44,5,156815,9,1,2,2,1,0,0,0,40,40,0
31,5,49325,9,3,8,1,1,1,0,0,40,40,0
42,5,121718,10,3,2,1,1,1,0,0,40,12,0
18,5,172076,10,5,9,4,1,0,0,0,25,40,0
57,7,327901,6,3,4,1,1,1,0,0,40,40,0
53,3,215990,10,3,9,1,1,1,0,0,35,40,0
38,5,210866,9,3,5,1,1,1,0,0,44,40,1
33,5,322873,9,1,13,2,1,0,0,0,50,40,0
42,5,265698,14,1,11,5,1,0,0,0,40,40,0
70,1,26990,9,3,1,1,1,1,0,0,60,40,0
50,5,177896,9,3,4,1,1,1,0,0,50,40,0
50,5,189107,9,3,8,1,1,1,0,0,40,40,0
28,5,306830,12,3,7,1,1,1,0,0,40,28,0
72,2,39110,7,1,2,2,1,0,0,0,8,3,0
33,5,155475,9,3,13,1,1,1,0,0,40,40,0
47,5,135803,9,3,9,1,0,1,0,0,25,31,0
48,5,117849,10,3,11,1,1,1,0,0,40,40,1
64,7,339321,13,3,11,1,1,1,0,0,24,40,1
19,5,318822,7,5,10,2,1,0,0,0,35,40,0
48,5,174794,11,1,2,5,1,0,0,0,40,40,0
37,5,204277,9,3,8,1,1,1,0,1848,48,40,1
55,5,182460,9,3,4,1,1,1,15024,0,35,40,1
24,5,193920,14,5,10,2,1,0,0,0,45,1,0
42,2,91468,9,1,2,2,1,0,0,0,40,40,0
43,5,106760,9,3,2,6,1,0,0,0,50,3,1
34,5,375680,12,5,4,4,0,0,0,0,40,40,0
55,6,222615,14,3,5,1,1,1,0,0,60,40,0
22,5,190968,9,3,9,1,1,1,0,0,40,40,0
39,5,76767,10,1,2,2,1,0,0,0,60,40,0
50,7,203098,13,3,5,1,1,1,0,0,35,40,0
47,3,162187,10,3,15,1,1,1,0,1887,40,40,1
25,5,242729,13,5,13,4,1,0,0,0,20,40,0
52,5,253784,7,1,9,5,1,0,0,0,20,40,0
30,5,206051,9,3,15,1,1,1,0,0,40,40,0
37,7,181553,9,1,4,2,1,1,0,0,50,40,0
73,6,80986,9,3,13,1,1,1,0,0,20,40,0
50,5,200783,4,1,4,2,1,1,0,0,60,40,0
34,5,42596,10,3,5,1,1,1,0,0,45,40,0
24,5,464502,12,5,13,2,0,1,0,0,40,1,0
66,5,205724,10,3,13,1,1,1,0,0,24,40,1
22,5,446140,9,5,13,4,1,1,0,0,55,40,0
69,3,32287,6,3,15,1,1,1,0,0,25,40,0
23,5,56774,9,5,4,4,1,1,0,0,40,40,0
55,5,308118,13,7,8,5,1,0,0,0,40,1,0
35,5,176279,10,7,2,5,1,0,0,0,30,40,0
20,5,103277,10,5,2,4,1,0,0,0,35,40,0
70,6,225780,10,3,5,1,1,1,0,0,20,40,1
54,5,154728,11,3,14,1,1,1,7688,0,40,40,1
34,5,149943,9,5,9,2,0,1,0,0,40,25,0
38,8,22245,16,3,11,1,1,1,0,0,45,40,1
33,5,93056,4,1,7,4,1,1,0,0,40,40,0
43,5,270522,9,6,9,2,1,0,0,0,26,40,0
60,6,123218,10,3,5,1,1,1,0,0,40,40,0
81,7,123959,13,7,11,2,1,0,0,1668,3,19,0
32,7,103642,9,3,5,1,1,1,0,0,55,40,0
34,5,157747,9,3,15,1,1,1,0,0,45,40,0
46,7,154083,14,5,5,2,1,1,0,0,25,40,0
30,8,23037,10,5,9,4,0,1,0,0,84,40,0
23,1,226891,9,5,1,3,0,0,0,0,20,36,0
29,5,50028,10,3,9,1,1,1,0,0,40,40,0
51,5,138251,9,3,15,1,1,1,0,0,60,40,0
31,5,369825,4,5,7,3,1,1,0,0,25,40,0
36,2,44364,9,5,2,4,0,0,0,0,36,40,0
23,5,230704,10,5,7,4,0,1,0,0,22,40,0
35,5,42044,9,3,8,1,1,1,0,0,30,40,0
28,3,56340,14,5,11,2,1,0,0,0,40,40,0
33,8,156015,13,3,5,1,1,1,0,0,40,40,1
40,5,163434,10,3,7,1,1,1,0,0,40,40,0
27,5,85251,10,3,15,1,1,1,0,0,45,40,0
38,6,187411,9,3,5,1,1,1,0,0,40,40,1
47,5,155124,11,1,11,2,1,0,0,1669,40,40,0
25,5,396633,10,3,2,6,0,0,0,0,56,40,1
45,5,182313,13,3,5,1,1,1,7688,0,50,40,1
38,5,52596,10,5,2,4,0,0,0,0,40,40,0
66,1,260111,10,3,1,1,1,1,0,0,40,40,1
65,3,143570,10,5,11,2,0,0,0,0,40,40,0
30,5,160634,11,5,4,4,1,1,0,0,40,40,1
54,5,29909,7,3,9,6,1,0,0,0,43,40,0
49,5,94215,8,1,8,2,1,0,0,0,40,40,0
41,7,151990,11,3,11,6,1,0,0,0,15,40,1
48,2,188081,9,3,2,1,1,1,0,0,40,40,1
23,5,218445,3,5,10,5,1,0,0,0,12,27,0
77,5,235775,9,3,9,1,1,1,0,0,25,6,0
19,5,98605,10,5,9,4,1,0,0,0,20,40,0
30,5,188398,9,4,2,2,1,0,0,0,30,40,0
41,6,140365,13,3,5,1,1,1,0,1902,55,40,1
35,5,202950,9,3,5,1,1,1,0,0,55,21,1
20,5,218215,10,5,2,4,1,0,0,0,40,40,0
66,6,197816,13,3,5,1,1,1,10605,0,40,40,1
49,5,147002,9,5,4,5,1,0,0,0,40,34,0
52,5,138497,13,3,13,1,1,1,0,0,45,40,1
24,5,57711,14,3,11,6,1,0,0,0,35,40,1
50,5,169925,9,3,4,1,1,1,0,0,15,40,0
22,5,72310,7,5,15,2,1,1,0,0,65,40,0
19,5,170800,10,5,9,4,1,1,0,0,20,40,0
39,5,215095,7,5,11,5,1,0,0,0,30,34,0
45,5,480717,13,3,9,1,0,1,0,0,38,1,0
61,3,34632,13,1,9,2,1,1,0,0,30,40,0
45,5,140664,12,1,15,2,1,1,0,0,55,40,0
36,3,177858,13,3,11,4,1,1,0,0,40,40,0
