age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income-per-year
38,2,65716,11,3,5,5,1,0,0,0,40,1,0
34,3,189809,10,2,2,2,0,1,0,0,52,3,0
62,5,223637,9,3,5,1,0,0,0,0,35,1,0
27,5,199343,9,2,1,2,1,1,0,0,38,1,0
59,3,139344,10,2,1,3,1,0,0,0,40,1,1
35,3,119098,14,2,2,2,1,1,0,0,40,1,0
38,3,195025,9,5,5,5,0,0,0,0,32,1,0
28,3,186720,10,1,5,4,1,0,0,0,50,1,0
28,3,328923,9,1,1,6,1,0,0,0,38,1,0
59,1,159472,5,2,8,2,1,1,0,0,40,1,0
42,3,138662,10,5,1,4,1,0,0,0,40,1,0
54,5,286342,14,1,4,1,1,0,0,0,32,1,1
39,3,181705,9,2,4,2,1,1,0,0,45,1,0
41,3,193882,13,2,9,2,1,1,0,0,40,1,0
43,3,216497,13,3,1,5,1,0,0,0,40,12,0
32,7,124919,13,2,5,2,0,1,0,0,50,13,1
62,3,109463,10,5,6,5,1,0,0,1617,33,1,0
58,3,256274,9,3,1,1,1,0,0,0,40,1,0
43,3,326379,9,3,7,1,1,1,0,0,40,1,0
67,6,174995,10,2,12,2,1,1,0,2457,40,1,0
31,3,243142,9,3,10,5,1,0,0,0,40,1,0
51,5,155118,14,2,4,3,1,0,0,0,70,1,1
54,3,189607,13,1,5,4,0,0,0,0,36,1,0
20,3,39478,10,1,10,1,1,1,0,0,70,1,0
35,3,206951,10,2,6,2,1,1,0,0,40,1,1
22,3,127647,9,1,5,4,1,0,0,0,36,1,0
38,3,234298,13,3,2,1,1,1,6849,0,60,1,0
42,3,182302,9,2,2,2,1,1,0,0,40,1,0
44,1,166597,14,2,1,2,1,1,0,0,40,1,1
28,2,33363,9,2,9,2,1,1,0,0,70,1,1
74,7,167537,10,2,2,2,1,1,0,0,35,1,1
34,3,179378,9,2,2,3,0,0,0,0,40,1,0
50,1,297551,9,2,4,2,1,1,0,0,52,1,0
50,3,198362,11,7,2,5,1,0,0,0,40,1,0
43,3,240504,9,2,3,2,1,1,0,0,40,1,0
29,2,169662,9,2,7,2,1,1,0,0,40,1,0
30,6,164940,9,5,12,5,0,0,0,0,25,1,0
61,3,210488,9,2,2,2,1,1,0,0,50,1,1
21,3,154835,10,1,1,4,0,0,0,0,40,38,0
27,3,333296,13,1,5,1,1,1,0,0,30,5,0
47,3,192793,16,2,4,2,1,1,0,0,40,13,1
39,3,49436,12,3,4,5,1,0,0,1380,40,1,0
33,3,136331,9,2,7,2,1,1,0,0,40,1,0
22,3,509048,9,1,6,6,0,0,0,0,37,1,0
38,3,318610,10,3,1,5,0,0,0,0,40,1,0
45,3,104521,10,2,7,2,1,1,0,0,40,1,0
42,3,247695,9,2,10,2,1,1,0,0,45,1,1
35,3,219546,10,1,7,1,1,1,0,0,45,12,0
21,3,169699,9,1,1,1,1,0,0,0,40,1,0
49,1,131302,11,3,1,1,0,0,0,0,44,1,0
50,3,171852,13,5,4,4,0,0,0,0,40,1,0
36,1,340091,16,2,4,3,1,0,0,0,36,1,1
20,3,204641,9,1,1,4,1,1,0,0,20,1,0
49,3,213431,9,5,4,5,0,0,0,0,40,1,0
40,1,377018,13,2,4,2,1,1,0,0,60,1,1
22,3,184543,10,3,1,5,1,0,0,0,40,1,0
60,6,188236,9,3,12,1,1,0,0,0,40,1,0
67,3,233022,7,7,1,5,1,0,0,0,20,1,0
21,3,177420,10,1,1,1,0,0,0,0,40,1,0
60,2,21101,9,2,9,2,0,1,0,0,50,1,0
17,3,52486,7,1,5,4,1,0,0,0,12,1,0
43,3,183273,14,2,2,3,1,0,15024,0,32,1,1
49,1,36177,13,2,2,2,1,1,0,0,45,1,1
41,3,124956,13,5,4,1,0,0,99999,0,60,1,1
38,3,102350,10,3,7,5,1,1,0,0,40,1,0
38,3,165930,9,2,7,2,1,1,0,0,40,1,0
35,3,297574,12,2,2,2,1,1,0,0,99,1,1
40,3,120277,10,1,6,1,1,1,0,0,40,1,0
23,6,87569,10,5,12,1,1,0,0,0,40,1,0
19,6,278220,10,1,12,4,1,0,0,1602,40,1,0
40,3,155972,9,2,8,2,1,1,0,0,60,1,1
46,1,162852,9,3,1,5,1,0,0,0,40,1,0
25,3,64860,10,4,1,5,1,0,0,0,22,1,0
36,3,226013,9,2,10,2,0,1,5178,0,40,1,1
24,3,322674,12,1,3,1,1,1,0,0,48,1,0
62,3,202242,9,2,10,2,1,1,0,0,48,1,0
54,3,175262,1,2,7,2,0,1,0,0,40,29,0
23,3,201682,13,2,1,6,1,0,0,0,40,1,0
60,3,166330,9,2,1,3,1,0,0,0,40,1,0
18,7,147612,9,1,9,4,1,0,0,0,8,1,0
41,5,213154,10,2,1,3,0,0,0,0,40,1,0
45,5,33798,14,1,4,1,1,0,0,0,40,1,0
62,1,199198,11,7,2,5,0,0,0,0,40,1,0
28,3,90915,13,4,11,5,0,0,0,0,40,1,0
36,7,337778,10,2,2,2,1,1,0,0,60,31,1
31,3,187203,9,1,6,6,1,1,0,0,40,1,0
44,3,261497,9,2,3,2,0,1,0,0,40,5,0
33,2,361817,9,5,7,5,1,1,0,0,50,1,0
62,2,226546,15,2,4,2,1,1,0,0,16,1,0
27,3,100168,4,2,5,3,1,0,0,0,40,1,0
42,4,272625,11,3,1,5,0,0,0,0,40,1,1
55,3,254516,5,1,3,6,0,1,0,0,37,1,0
41,3,207375,9,1,6,1,1,0,0,0,50,1,0
26,3,39092,10,2,2,2,1,1,4064,0,50,1,0
45,3,48271,10,2,1,3,1,0,0,0,40,1,1
67,2,152102,9,7,9,1,1,1,0,0,65,1,0
25,3,234665,11,2,7,2,1,1,0,0,45,1,0
30,7,127651,9,2,7,2,1,1,0,1887,48,1,1
22,3,180060,13,1,2,5,1,1,0,0,40,1,0
19,3,32477,10,1,5,4,1,1,0,0,20,1,0
26,3,137658,13,1,2,1,1,0,0,0,45,1,0
61,3,228287,9,2,7,2,1,1,0,0,50,1,0
32,3,159442,15,1,6,1,1,0,13550,0,50,1,1
43,3,33310,9,3,1,1,1,0,0,0,40,1,0
53,3,270546,9,3,15,1,1,0,0,0,20,1,0
53,4,290290,10,3,1,1,1,1,0,0,45,1,0
42,7,287037,8,3,7,1,1,1,0,0,10,1,0
36,3,128516,9,2,1,3,1,0,0,0,40,1,1
55,2,185195,13,2,2,2,1,1,0,0,99,1,0
35,4,49657,13,2,4,2,1,1,7298,0,40,1,1
17,3,98005,7,1,6,4,1,0,0,0,16,1,0
55,2,283635,15,3,4,1,1,0,0,0,35,1,0
36,3,98360,9,2,2,2,1,1,0,0,40,1,0
40,5,202872,14,2,4,3,1,0,0,0,40,1,1
54,2,118365,6,3,5,1,0,0,0,0,10,1,0
45,2,184285,13,3,4,1,1,1,0,0,45,1,0
48,3,345831,10,2,11,2,1,1,0,0,40,1,1
40,5,99679,15,1,2,1,1,1,0,0,60,1,1
31,3,253354,13,2,4,2,1,1,0,0,50,1,0
26,3,190650,13,1,1,4,0,1,0,0,40,22,0
34,3,287737,10,2,2,3,1,0,0,1485,40,1,1
19,3,204389,9,1,1,4,0,0,0,0,25,8,0
31,4,294870,12,2,7,2,1,1,0,0,40,1,0
34,3,159442,9,1,4,1,1,0,0,0,30,1,0
55,5,161662,14,2,2,2,1,1,0,0,55,1,1
38,3,52738,10,2,7,2,1,1,0,0,40,1,0
21,3,252024,9,1,3,6,1,1,0,0,20,6,0
27,3,189702,4,2,7,2,1,1,0,0,40,1,0
35,3,407913,9,5,5,1,0,1,0,0,40,1,0
20,3,166527,10,1,1,4,0,0,0,0,20,1,0
24,2,34918,11,1,5,5,1,0,0,0,38,1,0
27,3,142712,14,1,11,1,1,1,0,0,40,5,0
18,4,201686,7,1,10,4,1,1,0,0,4,1,0
28,5,179759,10,4,1,5,1,0,0,0,40,1,0
36,3,94954,9,3,8,1,1,0,0,0,40,1,0
66,3,350498,10,2,8,2,1,1,0,1258,20,1,0
19,3,201743,10,1,5,4,1,0,0,0,15,1,0
59,2,119344,6,2,2,3,1,0,0,0,36,1,0
33,3,149726,9,2,8,2,1,1,0,0,46,1,0
28,3,419146,4,5,3,1,1,1,0,0,40,6,0
34,3,174789,13,1,5,1,1,1,0,2001,40,1,0
41,3,171234,10,3,1,1,1,0,0,0,55,1,0
30,3,206325,7,2,7,2,1,1,0,0,45,1,0
59,3,202682,9,2,7,2,1,1,0,0,40,1,0
42,3,121055,13,2,6,2,1,1,0,0,60,1,0
47,3,160187,9,5,4,6,0,0,14084,0,38,1,1
29,3,84366,6,4,1,5,1,0,0,0,40,6,0
60,3,139391,10,4,10,1,1,1,0,0,50,1,1
53,5,124094,9,2,7,2,1,1,5013,0,35,1,0
41,3,30759,4,2,2,2,1,1,0,0,60,1,0
32,3,137875,10,3,6,5,1,0,0,0,30,1,0
73,6,139049,9,7,12,1,1,0,0,0,22,1,1
20,3,238384,9,1,6,1,1,0,0,0,30,1,0
49,3,340755,14,2,6,2,1,1,0,0,40,1,1
36,5,224947,13,1,4,5,1,1,0,0,40,1,0
33,1,111994,10,3,1,5,1,0,0,0,45,1,0
25,3,125491,10,1,5,1,0,0,0,0,34,1,0
34,6,310525,9,2,12,2,0,1,0,0,10,1,0
19,6,71592,10,1,12,4,0,0,0,0,40,1,0
40,5,99185,12,2,13,2,1,1,0,0,40,1,0
48,3,249935,9,2,8,2,1,1,0,0,44,1,0
51,3,206775,10,2,3,2,1,1,0,0,50,1,0
22,3,230704,12,1,3,4,0,1,0,0,20,3,0
34,3,242361,10,2,4,2,0,1,0,0,50,1,0
22,3,134746,6,2,6,3,1,0,0,0,40,1,0
34,7,198613,9,2,2,2,1,1,0,2002,40,1,0
56,3,174040,9,3,5,1,1,1,0,0,40,1,0
49,3,165953,9,2,10,2,1,1,0,1902,40,1,0
36,3,273604,13,1,5,1,1,0,0,0,40,1,0
18,3,192409,10,1,6,4,1,0,0,0,20,1,0
26,2,102476,9,1,7,4,1,1,0,0,50,1,0
48,3,234504,9,2,2,2,1,1,0,0,50,1,0
35,2,468713,9,2,2,2,1,1,0,0,40,1,0
29,3,84560,9,1,3,4,1,1,0,0,40,1,0
47,3,148995,9,2,7,2,1,1,0,0,40,1,1
21,3,34816,11,2,1,3,1,0,0,0,12,1,0
28,3,211184,10,1,6,1,1,0,0,0,50,1,0
53,3,33304,10,2,8,2,1,1,0,0,40,1,1
65,4,179985,9,3,1,1,1,0,0,0,40,1,0
26,3,219815,10,4,1,5,1,0,0,0,40,1,0
50,3,134766,13,2,2,2,1,1,0,1902,50,1,1
26,3,106548,9,2,7,2,1,1,0,0,50,1,0
70,3,89787,9,2,4,2,1,1,0,0,20,1,0
55,3,164857,10,3,10,4,1,1,0,0,40,1,0
27,4,257124,13,1,8,6,1,1,0,0,35,1,0
31,3,227446,10,2,2,2,1,1,0,0,40,2,1
43,3,125461,13,2,6,2,1,1,0,1902,55,1,1
24,3,189749,7,2,7,2,1,1,0,0,40,1,0
22,3,176321,4,1,5,5,1,0,0,0,40,6,0
26,3,284250,9,1,7,5,0,0,0,0,40,1,0
23,3,101885,6,1,7,1,1,0,0,0,40,1,0
41,2,134130,9,2,9,2,1,1,0,0,60,1,0
52,3,260938,14,2,6,2,1,1,0,0,40,1,0
41,2,238184,9,2,9,3,1,0,0,0,40,1,0
59,2,148626,6,2,9,2,1,1,0,0,40,1,0
56,2,48102,10,2,2,3,1,0,0,1977,50,1,1
58,3,234213,9,3,7,1,1,1,14344,0,48,1,1
65,3,113323,13,2,2,2,1,1,0,0,40,1,1
24,5,34246,13,1,4,1,0,1,0,0,40,1,0
51,3,175070,12,2,6,2,1,1,5178,0,45,1,1
31,3,279680,10,2,3,2,1,1,0,0,45,1,0
84,3,188328,9,7,4,1,1,0,0,0,16,1,0
51,3,96609,10,2,7,2,1,1,0,0,40,1,0
24,5,84257,13,1,4,1,1,1,0,0,50,1,0
30,3,275632,9,2,10,2,1,1,0,0,45,1,0
22,3,385540,6,1,5,1,1,1,0,0,40,6,0
30,3,196342,14,1,4,1,1,1,0,0,40,40,0
47,3,97176,10,3,2,5,1,0,0,0,40,1,0
19,3,197714,9,1,6,4,1,0,0,0,35,1,0
43,2,147099,10,3,1,5,1,0,0,0,36,1,0
30,3,186346,13,1,2,1,1,0,0,0,50,1,0
46,3,73434,14,3,2,1,1,0,0,0,45,1,0
49,5,275074,13,2,4,2,1,1,0,0,60,1,0
37,3,209214,3,1,10,5,1,0,0,0,40,6,0
42,3,210525,14,1,2,1,1,1,0,0,40,1,0
57,3,372020,10,2,6,2,1,1,5013,0,50,1,0
46,3,176684,12,1,1,1,1,0,0,0,40,1,0
23,3,210474,10,1,5,4,1,0,0,0,20,1,0
26,3,293690,13,2,7,2,1,1,0,0,58,1,1
64,3,149775,14,1,4,6,1,0,0,0,8,1,0
20,3,323009,9,1,1,5,1,0,0,0,40,12,0
31,3,126950,9,3,8,1,1,1,0,0,40,1,0
38,3,172538,13,2,11,2,1,1,0,1977,40,1,1
44,3,115411,10,3,10,1,1,1,0,0,40,1,0
42,2,101709,11,2,7,2,0,1,2885,0,40,1,0
23,3,265356,13,1,2,5,1,1,0,0,40,1,0
31,5,192565,14,2,4,2,1,1,0,0,90,1,1
35,2,348771,7,2,7,2,1,1,0,0,36,1,0
30,2,148959,10,3,7,1,1,1,0,0,35,1,0
35,3,126569,9,3,7,4,1,1,0,0,20,1,0
40,3,105936,9,4,1,4,1,0,0,0,38,1,0
18,3,188076,7,1,5,4,1,0,0,0,20,1,0
23,3,184400,6,1,8,4,0,1,0,0,30,5,0
63,3,124242,9,2,1,2,0,1,0,0,40,1,0
20,1,200819,9,1,8,4,1,1,0,0,40,1,0
50,5,100480,14,2,2,2,1,1,0,0,60,1,1
49,3,129513,14,2,6,2,1,1,0,0,45,1,0
53,2,297796,6,2,9,2,1,1,0,0,40,1,0
34,3,195488,9,5,1,4,1,0,0,0,40,1,0
54,3,153486,9,3,8,1,1,1,0,0,56,1,1
40,3,126845,10,2,1,2,1,1,0,0,40,1,1
22,3,206974,13,1,6,1,1,0,0,0,40,1,0
28,3,412149,6,1,9,6,1,1,0,0,35,6,0
24,3,653574,9,1,7,4,1,1,0,0,40,26,0
37,3,70562,2,1,5,5,1,0,0,0,48,26,0
62,3,197514,9,2,6,3,1,0,0,0,16,1,0
19,6,309284,10,1,12,1,1,1,0,0,40,1,0
51,3,334679,11,7,4,5,0,0,0,0,40,1,0
65,3,105116,10,7,1,1,1,0,2346,0,40,1,0
31,3,151484,9,1,1,4,1,0,0,0,8,1,0
42,7,78765,10,3,2,5,1,1,0,0,90,1,1
42,3,98427,9,2,5,3,0,0,0,0,35,1,0
54,3,230767,12,2,7,2,1,1,0,0,40,2,0
23,3,117606,13,1,2,4,1,0,0,0,60,1,0
28,3,68642,9,1,5,1,1,0,0,0,46,1,0
42,3,341638,7,3,7,1,1,1,0,0,40,1,0
30,3,65920,9,1,2,1,0,1,0,0,40,1,0
33,4,188246,9,2,7,2,1,1,0,0,40,1,0
33,3,198727,9,3,11,1,1,0,0,0,40,1,0
39,3,160728,9,3,10,5,1,1,2977,0,40,1,0
27,3,706026,7,2,3,2,1,1,0,0,40,1,0
20,6,348148,7,1,12,4,0,1,0,0,40,1,0
62,3,77884,3,2,9,2,0,1,0,0,40,14,0
17,3,160758,6,1,6,6,1,1,0,0,30,1,0
58,3,201112,10,3,1,1,0,0,0,0,55,1,1
69,7,107850,14,2,2,2,1,1,6514,0,40,1,1
34,3,230246,13,2,4,2,1,1,0,0,42,1,1
34,3,203034,13,5,6,1,1,1,0,2824,50,1,1
20,3,373935,9,1,3,4,1,1,0,0,35,1,0
64,4,341695,10,2,1,3,1,0,0,0,40,1,1
27,3,119793,10,2,7,2,1,1,0,0,55,5,0
41,3,178002,9,2,1,3,1,0,0,0,40,1,1
40,3,233130,4,2,7,2,1,1,0,0,40,26,0
53,5,192982,14,2,1,2,1,1,0,0,38,1,1
44,3,33155,16,1,4,1,1,1,0,0,45,1,0
37,3,187346,3,1,1,6,1,0,0,0,40,6,0
46,3,78529,13,2,11,2,1,1,0,0,60,1,1
17,3,101626,5,1,10,4,1,1,0,0,20,1,0
35,3,117567,9,3,7,1,1,1,0,0,40,1,0
36,5,110791,12,5,1,5,1,0,0,0,40,1,0
49,1,207120,9,2,3,2,1,1,0,0,40,1,1
48,3,43206,15,3,4,5,1,0,0,0,25,1,0
26,3,120238,13,1,6,6,1,1,0,0,40,1,0
26,3,189219,12,1,1,1,1,0,0,0,8,1,0
35,1,190895,9,2,7,2,1,1,0,0,40,1,0
29,3,83517,5,1,10,1,1,1,0,0,40,1,0
54,3,35557,10,2,6,2,1,1,7298,0,50,1,1
36,5,59313,10,5,1,4,0,1,0,0,40,1,0
25,3,202033,13,2,4,2,1,1,0,0,40,1,0
18,5,55658,6,1,5,4,1,1,0,0,25,1,0
21,3,118186,10,1,6,4,0,0,0,0,20,1,0
22,3,279901,9,2,5,4,0,1,0,0,40,1,0
52,3,110954,9,2,7,2,1,1,0,0,45,26,1
36,2,90159,10,2,5,3,1,0,0,0,40,1,0
25,3,122489,13,1,2,4,1,0,0,1726,60,1,0
49,2,43348,16,1,4,1,1,1,99999,0,70,1,1
42,3,34278,10,2,6,2,1,1,0,0,50,1,1
37,3,37778,11,2,6,2,1,1,0,0,54,1,0
39,3,160623,12,1,7,4,1,1,0,0,40,1,0
32,3,342458,13,1,4,1,1,1,0,0,40,1,0
53,3,64322,9,2,2,2,1,1,0,0,40,1,0
30,3,373914,7,2,7,2,1,1,0,0,40,1,0
51,3,205884,10,2,11,3,1,0,0,0,40,1,1
62,5,208266,11,3,1,1,0,0,0,0,40,1,0
38,3,222450,3,2,10,2,1,1,0,0,40,6,0
23,3,348420,13,1,11,1,1,1,0,0,40,1,0
39,3,136081,9,2,10,2,1,1,0,2051,40,1,0
37,4,197284,10,1,1,4,1,1,0,0,40,1,0
27,6,204773,12,2,12,3,1,0,0,0,40,1,0
41,3,206066,10,2,10,2,1,1,0,0,40,1,0
47,2,61885,13,2,6,2,1,1,0,0,40,1,1
25,3,299908,10,2,2,3,0,0,0,0,40,1,1
35,3,46028,12,3,5,5,1,0,0,0,50,1,0
47,3,239865,9,2,7,2,1,1,0,1977,45,1,1
30,3,154587,9,1,5,1,1,1,0,0,40,8,0
29,3,244473,11,2,11,2,1,1,0,2051,40,1,0
36,3,32334,11,2,2,3,1,0,0,0,50,1,1
42,3,319588,13,4,8,1,1,1,0,0,60,1,0
51,3,226735,9,2,8,2,0,1,0,0,40,1,0
34,3,226443,9,3,1,4,1,1,0,0,40,1,0
44,7,359259,9,3,7,1,1,1,0,0,60,24,0
27,3,36851,13,1,10,1,1,1,0,0,41,1,0
39,3,393480,9,5,3,1,0,1,0,0,40,1,0
46,3,33109,9,3,7,1,1,1,0,1741,40,1,0
32,2,188246,9,3,6,4,1,1,0,1590,62,1,0
31,3,231569,13,1,6,1,0,0,0,0,50,1,0
23,3,353010,7,1,7,5,1,1,0,0,35,1,0
47,3,102628,14,2,2,2,1,1,15024,0,55,1,1
66,3,262285,13,2,4,2,1,1,0,0,99,1,0
26,3,160300,9,1,10,4,1,1,0,0,40,1,0
52,3,156953,9,2,3,2,1,1,0,0,40,1,1
53,7,136823,7,7,2,1,1,0,0,0,30,1,0
48,2,160724,13,2,2,2,0,1,0,0,40,30,0
37,7,86459,12,5,2,5,1,1,0,0,50,1,0
17,3,238628,7,1,5,4,1,0,0,0,5,1,0
50,3,339954,11,2,7,2,1,1,0,0,40,1,1
28,6,222005,9,1,12,6,1,0,0,0,40,6,0
17,4,99893,7,1,1,1,0,0,0,1602,40,1,0
39,3,214117,10,3,7,5,0,1,0,0,40,1,0
28,4,298661,13,1,11,1,0,0,0,0,40,1,0
38,3,179488,12,3,7,1,1,1,0,0,40,1,0
53,3,48343,9,2,8,2,1,1,0,1902,40,1,1
28,5,100270,13,3,4,1,1,1,0,0,40,1,0
42,3,227065,10,2,4,2,1,1,15024,0,32,1,1
40,3,126701,5,1,8,1,1,1,0,0,45,1,0
20,3,209131,10,1,10,4,1,1,0,0,40,1,0
32,1,400132,13,2,13,2,1,1,0,0,40,1,1
23,1,278155,13,1,1,4,1,1,0,0,40,1,0
25,3,139012,13,1,6,4,0,1,2174,0,40,38,0
41,3,178431,9,2,7,2,0,1,0,0,40,22,0
42,3,511068,13,2,4,2,1,1,7688,0,40,1,1
18,3,199039,8,1,6,4,1,1,594,0,14,1,0
29,5,190525,13,2,4,2,1,1,0,1848,60,12,1
36,3,115700,9,2,6,2,1,1,0,0,50,1,0
34,3,167832,6,2,7,2,1,1,0,0,40,1,0
34,3,218164,9,3,7,5,1,1,0,0,44,1,0
48,1,171926,15,2,4,2,1,1,15024,0,50,1,1
36,7,242080,15,2,4,2,1,1,0,0,80,1,1
67,4,223257,9,7,5,5,1,1,0,0,40,1,0
53,3,386773,9,2,7,2,1,1,7298,0,40,1,1
53,2,105478,13,2,2,2,1,1,0,2415,40,1,1
45,3,140644,16,3,4,1,1,1,0,0,45,1,1
22,3,205970,6,5,5,5,1,0,0,0,35,1,0
25,3,216583,13,2,2,2,1,1,0,0,43,1,0
61,3,162432,10,3,5,1,1,0,0,0,40,1,0
31,5,83671,10,1,1,1,0,0,0,0,40,1,0
47,7,205100,9,2,4,2,1,1,0,0,38,12,0
31,3,195750,2,2,4,2,1,1,0,0,45,1,0
17,3,220562,5,1,6,6,0,0,0,0,32,6,0
38,7,312232,10,2,6,2,1,1,0,0,50,1,1
23,3,386337,9,2,3,2,0,1,0,0,40,5,0
42,3,86185,10,7,2,1,0,0,0,0,40,1,0
78,3,105586,3,2,8,2,0,1,0,0,36,1,0
54,3,103345,11,2,2,2,1,1,0,0,40,1,1
26,5,150553,13,1,1,4,0,0,0,0,50,1,0
30,3,26009,9,2,4,2,1,1,0,0,35,1,1
46,3,149388,13,2,7,2,1,1,0,0,40,1,1
26,3,151626,13,1,4,1,0,0,0,0,45,1,0
30,3,169583,9,1,6,4,1,0,0,0,35,1,0
66,5,174486,16,2,4,2,0,1,20051,0,35,3,1
23,3,160951,9,1,7,4,0,1,2597,0,40,1,0
25,3,213383,10,1,11,4,1,1,0,0,40,1,0
32,7,103078,13,2,6,2,1,1,0,0,40,1,0
25,5,109526,9,2,7,2,1,1,0,0,38,1,0
51,3,142835,7,2,10,2,1,1,0,0,40,1,0
24,1,43475,13,1,4,1,1,1,0,0,40,1,0
22,3,190916,10,1,11,4,1,0,0,0,40,1,0
28,3,175987,9,1,2,1,1,0,0,0,40,1,0
29,5,214385,7,3,5,5,0,0,0,0,20,1,0
26,3,192652,13,1,5,4,1,1,0,0,40,1,0
41,4,207685,13,1,2,1,1,1,0,0,40,1,1
19,3,143857,10,1,6,4,1,0,0,0,35,1,0
39,3,163392,9,2,6,2,0,1,0,0,26,5,0
51,3,310774,15,2,4,2,1,1,0,0,50,1,1
29,6,427965,9,5,12,5,0,0,0,0,20,1,0
27,3,279608,3,2,9,2,1,1,0,0,40,6,0
33,3,312881,13,2,4,2,0,1,0,0,40,1,1
19,3,175083,9,1,6,4,1,0,0,0,8,1,0
67,6,132057,9,2,12,2,0,1,0,0,20,1,0
41,3,32878,13,2,4,2,1,1,0,0,45,1,1
29,4,360527,14,2,4,2,1,1,0,0,40,1,1
28,3,99478,9,2,1,2,0,1,0,0,40,1,0
25,3,113035,10,1,2,4,1,1,0,0,40,1,0
21,4,99199,9,1,1,4,1,1,0,0,36,1,0
24,5,452640,10,1,11,1,1,1,14344,0,50,1,1
48,3,236858,7,3,5,1,1,0,0,0,31,1,0
46,7,201865,15,2,4,2,1,1,0,0,60,1,1
35,3,268661,10,2,6,2,1,1,0,0,50,1,0
35,4,475324,13,2,2,2,1,1,0,0,40,1,1
50,3,117295,6,2,7,2,1,1,0,0,40,1,0
22,3,65704,9,1,6,4,1,0,0,0,40,5,0
45,3,192835,10,2,2,2,1,1,0,0,40,1,0
62,5,76720,13,2,4,3,1,0,0,0,40,1,0
39,5,180686,14,2,4,2,1,1,0,1977,45,1,1
33,5,133876,9,3,7,5,1,1,0,0,40,1,0
22,3,123727,10,1,3,1,1,0,0,0,30,1,0
50,3,129956,9,2,7,2,1,1,0,0,48,1,1
25,3,96268,7,3,2,5,1,0,0,0,40,1,0
44,3,317320,10,3,5,5,1,0,0,0,40,1,0
26,3,86872,9,2,8,2,1,1,0,0,40,1,1
31,1,100863,14,3,2,5,1,0,0,0,50,1,1
56,3,164332,9,2,6,3,1,0,0,0,15,1,0
49,2,122584,4,2,6,2,1,1,0,0,40,1,0
49,3,34377,8,2,7,2,1,1,0,0,40,1,1
46,3,162030,9,7,1,5,1,0,0,0,43,1,0
33,3,199170,10,1,7,1,0,1,0,0,40,1,0
25,3,470203,13,1,4,1,1,0,0,0,30,1,0
40,3,266803,12,3,2,1,1,0,0,0,40,1,1
72,6,188009,4,3,12,1,1,1,0,0,30,1,0
32,1,513416,14,1,4,1,1,1,0,0,10,1,0
44,3,98211,13,2,8,2,1,1,0,0,55,1,0
48,3,196107,9,3,1,1,1,0,0,0,30,1,0
17,3,108273,6,1,6,4,1,0,0,0,12,1,0
50,3,213290,11,2,4,3,1,0,0,1887,36,1,1
61,3,96660,10,2,1,3,1,0,15024,0,34,1,1
22,5,412316,9,1,3,4,0,1,0,0,40,1,0
17,3,120068,7,1,3,4,1,1,0,0,17,1,0
49,7,101722,15,2,4,2,1,1,0,0,60,1,1
26,3,120268,9,2,5,2,1,1,0,0,50,1,0
19,1,144429,10,1,4,4,1,1,0,0,10,1,0
17,3,271122,8,1,5,4,1,0,0,0,16,1,0
38,3,255621,9,2,5,2,1,1,0,0,40,1,0
34,5,90934,11,3,13,4,0,1,0,0,40,1,0
51,3,162745,9,2,7,2,1,1,7298,0,50,1,1
48,3,128460,9,2,7,2,1,1,0,0,42,1,1
63,3,30813,14,2,4,2,1,1,0,0,50,1,1
19,3,164585,9,1,10,4,1,0,0,0,40,1,0
73,3,148003,10,2,1,3,1,0,20051,0,36,1,1
51,3,215647,9,3,4,1,1,0,0,0,43,1,0
38,3,300975,14,2,5,2,0,1,0,1485,40,5,0
54,3,421561,10,2,4,2,1,1,0,0,40,1,1
41,3,149909,9,2,7,2,1,1,0,1848,40,1,1
65,6,240857,13,2,12,2,1,1,0,2377,40,1,1
36,2,138940,13,2,2,2,1,1,4386,0,50,1,1
42,3,66755,4,2,7,2,0,1,0,0,40,1,0
38,3,103323,10,2,7,2,1,1,7688,0,40,1,1
20,6,117222,10,1,12,4,1,1,0,0,40,1,0
37,1,29145,13,2,2,2,1,1,0,0,50,1,1
35,1,184659,9,2,7,2,1,1,0,1485,40,1,1
51,2,20795,10,2,7,2,1,1,0,0,40,1,0
23,3,311376,11,1,1,1,1,0,0,0,40,1,0
27,1,122660,13,1,4,4,0,0,0,0,40,1,0
19,6,137578,10,1,12,4,1,1,0,0,16,1,0
37,3,193689,11,2,10,2,1,1,0,0,42,1,1
29,3,144556,9,2,10,2,1,1,0,0,45,1,0
33,3,228696,2,2,7,1,1,1,0,2603,32,6,0
60,3,184183,9,3,10,1,1,1,4650,0,40,1,0
22,3,243178,13,1,1,4,1,1,0,0,20,1,0
22,6,236330,10,1,12,4,0,1,0,1721,20,1,0
60,1,190682,11,7,5,1,0,0,0,0,37,1,0
35,3,233786,7,5,5,5,1,1,0,0,20,1,0
45,3,102202,11,3,1,1,1,0,0,0,40,1,0
30,3,95299,9,2,10,2,0,1,0,0,40,38,1
43,7,240504,10,2,2,2,1,1,0,0,70,1,1
32,1,169973,14,1,1,1,1,0,0,0,38,1,0
35,3,144937,9,2,7,2,1,1,0,0,42,1,0
32,3,211751,11,3,5,5,0,0,0,0,40,1,0
61,3,84587,11,2,7,2,0,1,0,0,40,1,1
